Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC
2020,Level 3,CC81
2020,Level 3,CC81
2020,Level 3,CC81
2020,Level 3,CC81
2020,Level 3,CC81
2020,Level 3,CC81
2020,Level 3,CC81
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 4,CC811
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 3,CC82
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC821
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 4,CC822
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 3,CC91
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC911
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 4,CC912
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 1,DD
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD11
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 3,DD12
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 1,EE
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 3,EE11
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE112
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 4,EE113
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 3,EE12
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 4,EE121
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 3,EE13
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 4,EE131
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 1,FF
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF111
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF112
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF113
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF114
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF115
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 4,FF116
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 1,GH
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH11
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH12
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 3,GH13
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH131
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH132
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH133
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH134
2020,Level 4,GH135
2020,Level 4,GH135
2020,Level 4,GH135
2020,Level 4,GH135
2020,Level 4,GH135
2020,Level 4,GH135
2020,Level 4,GH135
2020,Level 4,GH135
2020,Level 4,GH135
2020,Level 4,GH135
2020,Level 4,GH135
2020,Level 4,GH135
2020,Level 4,GH135
